time,House overall,Dishwasher,Home office,Fridge,Wine cellar,Garage door,Barn,Well,Microwave,Living room,Furnace,Kitchen,Solar,temperature,humidity,visibility,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
2016-01-01 05:21:00,0.523633333,1.67e-05,0.259816667,0.00495,0.007033333,0.013083333,0.031733333,0.001016667,0.004216667,0.001666667,0.083833333,0.00085,0.00345,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:22:00,0.57725,0.0,0.257,0.004983333,0.007066667,0.013133333,0.031683333,0.001016667,0.004233333,0.001516667,0.130433333,0.000816633,0.003416667,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:23:00,0.679566667,1.67e-05,0.2571,0.005016667,0.007116667,0.0132,0.031716667,0.001016667,0.004216667,0.00165,0.21495,0.0007834,0.003433333,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:24:00,1.293166667,1.67e-05,0.2541,0.0052,0.00725,0.01335,0.031566667,0.001,0.0042,0.001566667,0.7299,0.0007833,0.0034,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:25:00,1.546666667,1.67e-05,0.253933333,0.00555,0.007266667,0.013183333,0.031066667,0.001,0.004166667,0.00165,0.900616667,0.0007834,0.003433333,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:26:00,1.82235,6.67e-05,0.254533333,0.004916667,0.0071,0.012783333,0.030966667,0.001016667,0.010066667,0.0016,1.17365,0.0008500340000000001,0.003416667,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:27:00,2.642516667,8.33e-05,0.255533333,0.004566667,0.007033333,0.012666667,0.088066667,0.0015,1.040766667,0.001366667,1.0743166670000002,0.001000033,0.002033333,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:28:00,1.73935,0.0001,0.255816667,0.00475,0.007016667,0.012716667,0.113516667,0.001166667,0.004383333,0.001583333,0.9828,0.0009500340000000001,0.003133333,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:29:00,1.1872,0.00025,0.256033333,0.004566667,0.024716667,0.0125,0.031766667,0.001066667,0.0045,0.001166667,0.5167,0.0013,0.003083333,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:30:00,1.19095,0.000216667,0.256866667,0.004933333,0.101783333,0.012533333,0.03175,0.00105,0.0045,0.00115,0.449283333,0.001300033,0.003083333,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:31:00,0.833083333,1.67e-05,0.254583333,0.004816667,0.097183333,0.013016667,0.03175,0.001066667,0.0045,0.001166667,0.08371666700000001,0.0009000340000000001,0.003066667,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:32:00,0.834283333,0.0,0.25655,0.004816667,0.100833333,0.013033333,0.031733333,0.00105,0.004516667,0.0012,0.08265,0.000933367,0.003066667,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:33:00,0.840433333,1.67e-05,0.256016667,0.004816667,0.10915,0.013033333,0.031683333,0.001066667,0.0045,0.001183333,0.08324999999999999,0.0009,0.003066667,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:34:00,0.869733333,1.67e-05,0.256183333,0.004816667,0.113066667,0.012983333,0.031833333,0.001066667,0.004533333,0.001233333,0.082466667,0.0009,0.00305,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:35:00,0.853883333,0.0,0.2553,0.005216667,0.114266667,0.013,0.03175,0.001066667,0.004516667,0.00115,0.0843,0.000916667,0.00305,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:36:00,0.8491,1.67e-05,0.256683333,0.004816667,0.116666667,0.013033333,0.0318,0.00105,0.004516667,0.001166667,0.08408333300000001,0.000933367,0.003083333,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:37:00,1.013333333,0.0,0.2542,0.004883333,0.119133333,0.013116667,0.0317,0.001066667,0.0045,0.001216667,0.2193,0.0008333329999999999,0.00305,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:38:00,1.3159,1.67e-05,0.2478,0.004983333,0.120566667,0.013316667,0.086216667,0.00115,0.00445,0.00135,0.43661666699999996,0.0007000330000000001,0.003033333,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:39:00,1.654516667,6.67e-05,0.23785,0.005116667,0.122116667,0.01355,0.119366667,0.0012,0.00445,0.001483333,0.702366666,0.0005834000000000001,0.00305,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:40:00,1.582083333,5e-05,0.242433333,0.00555,0.1224,0.01355,0.031666667,0.001083333,0.004483333,0.001166667,0.703766667,0.000616667,0.003066667,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:41:00,1.440416667,5e-05,0.246733333,0.005133333,0.122366667,0.013483333,0.03155,0.00105,0.004383333,0.001383333,0.640416667,0.000649967,0.0032,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:42:00,1.42185,3.33e-05,0.202433333,0.005133333,0.122,0.013433333,0.0316,0.001066667,0.004483333,0.001216667,0.614366666,0.0006167330000000001,0.00305,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:43:00,0.7322,1.67e-05,0.043333333,0.0408,0.122133333,0.013083333,0.031883333,0.001016667,0.0045,0.001216667,0.1634,0.000583367,0.00305,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:44:00,0.523216667,1.67e-05,0.043383333,0.005,0.122116667,0.012933333,0.03185,0.001033333,0.0043,0.001516667,0.14983333399999998,0.0008166670000000001,0.003366667,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:45:00,0.50875,0.0,0.043383333,0.005,0.122316667,0.013,0.03185,0.001016667,0.0043,0.001516667,0.129316666,0.0007833670000000001,0.00335,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:46:00,0.613583333,3.33e-05,0.043416667,0.00495,0.122266667,0.01285,0.03415,0.001016667,0.004316667,0.0015,0.18355,0.000833333,0.003333333,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:47:00,0.917666667,0.000133333,0.0436,0.004766667,0.12215,0.0126,0.17555,0.00125,0.00425,0.001833333,0.37439999999999996,0.001016666,0.00335,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:48:00,0.9594,0.000266667,0.043666667,0.00465,0.12225,0.012333333,0.036783333,0.001016667,0.004266667,0.001483333,0.562366667,0.001200034,0.003366667,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:49:00,0.918633333,0.000266667,0.043716667,0.004683333,0.1223,0.0124,0.031633333,0.001033333,0.004266667,0.001466667,0.533083333,0.0012000000000000001,0.003383333,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:50:00,0.837,0.000233333,0.043516667,0.004716667,0.12275,0.012416667,0.031783333,0.001016667,0.004233333,0.001633333,0.511716666,0.0012166339999999999,0.003416667,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:51:00,0.494866667,3.33e-05,0.043283333,0.005,0.123116667,0.0129,0.031766667,0.001,0.004216667,0.001633333,0.1587,0.000833333,0.0034,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:52:00,0.5872,1.67e-05,0.043166667,0.005133333,0.123616667,0.013133333,0.031766667,0.001,0.004233333,0.001616667,0.221716666,0.0007167,0.003433333,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:53:00,0.9307,3.33e-05,0.042916667,0.042216667,0.124066667,0.013316667,0.031766667,0.001,0.004233333,0.001616667,0.472616666,0.0007833,0.003383333,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:54:00,1.36085,6.67e-05,0.042616667,0.167066667,0.12385,0.0135,0.031666667,0.001,0.0042,0.001516667,0.707216666,0.0006500330000000001,0.003433333,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:55:00,1.36195,6.67e-05,0.04265,0.166733333,0.123733333,0.013466667,0.031716667,0.001,0.004216667,0.001616667,0.70885,0.0007167,0.0034,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:56:00,1.149316667,6.67e-05,0.042783333,0.0222,0.12385,0.0135,0.031733333,0.001016667,0.004233333,0.001666667,0.678883333,0.0008667,0.00345,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:57:00,1.032816667,5e-05,0.042733333,0.00875,0.12335,0.013383333,0.03165,0.001,0.0042,0.00165,0.5976166669999999,0.0007999999999999999,0.0034,36.14,0.62,10.0,29.26,1016.91,9.18,0.75,282.0,0.0,24.4,0.0
2016-01-01 05:58:00,0.7142,3.33e-05,0.043066667,0.005166667,0.123316667,0.013183333,0.03175,0.001,0.004233333,0.001633333,0.331066666,0.0007333670000000001,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 05:59:00,0.497066667,1.67e-05,0.043283333,0.005,0.123283333,0.012883333,0.031783333,0.001016667,0.004233333,0.0017,0.15985,0.0008334000000000001,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:00:00,0.465133333,1.67e-05,0.04325,0.005016667,0.12335,0.01295,0.0318,0.001,0.004233333,0.001633333,0.12713333300000002,0.0008166670000000001,0.00345,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:01:00,0.512933333,1.67e-05,0.0433,0.004966667,0.123866667,0.012883333,0.031816667,0.001016667,0.004233333,0.001683333,0.17521666600000002,0.000833333,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:02:00,0.651283333,1.67e-05,0.043283333,0.114166667,0.124266667,0.012916667,0.0318,0.001,0.004233333,0.001666667,0.177783333,0.000499967,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:03:00,0.71045,5e-05,0.043283333,0.1407,0.124316667,0.012866667,0.031816667,0.001033333,0.00425,0.00165,0.204833333,0.00046666700000000004,0.003433333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:04:00,1.195683333,0.000266667,0.0436,0.137516667,0.12375,0.012016667,0.031716667,0.001033333,0.004233333,0.001566667,0.5652999999999999,0.0008500000000000001,0.0034,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:05:00,1.184766667,0.00025,0.04355,0.14055,0.1239,0.012033333,0.03175,0.001016667,0.004216667,0.00155,0.534383334,0.000833334,0.003433333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:06:00,1.157433333,0.000283333,0.043783333,0.136216667,0.1236,0.01205,0.03165,0.001033333,0.004216667,0.001433333,0.512433333,0.000883367,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:07:00,0.815616667,5e-05,0.04375,0.136283333,0.12415,0.01255,0.03165,0.001016667,0.004233333,0.001433333,0.1573,0.000583334,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:08:00,0.61905,0.0,0.0435,0.135716667,0.1245,0.013066667,0.031733333,0.001,0.00425,0.0015,0.11225,0.0005334,0.003433333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:09:00,0.754166667,0.0,0.043166667,0.135466667,0.124466667,0.01315,0.031833333,0.001,0.00425,0.001583333,0.225983334,0.0005,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:10:00,1.042116667,6.67e-05,0.04315,0.13515,0.124483333,0.0133,0.03155,0.001016667,0.0042,0.001466667,0.470183334,0.0006167000000000001,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:11:00,1.324533333,6.67e-05,0.042616667,0.134766667,0.124433333,0.013433333,0.031666667,0.001,0.0042,0.0015,0.7105666660000001,0.0007000340000000001,0.0034,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:12:00,1.359466667,6.67e-05,0.042633333,0.1343,0.124266667,0.0134,0.031633333,0.001,0.004183333,0.0016,0.7469166660000001,0.0006667,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:13:00,1.3133,3.33e-05,0.042633333,0.13045,0.1241,0.01325,0.03155,0.001,0.0042,0.001533333,0.7183166670000001,0.0006333,0.003383333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:14:00,1.603183333,6.67e-05,0.043166667,0.12815,0.123633333,0.012716667,0.031383333,0.001,0.004183333,0.001583333,1.02325,0.000383367,0.003383333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:15:00,1.208766667,0.000233333,0.043466667,0.126666667,0.123016667,0.01235,0.12705,0.001133333,0.004183333,0.001833333,0.634633334,0.000750033,0.0034,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:16:00,1.072566667,0.00025,0.0435,0.125683333,0.123066667,0.0123,0.07765,0.001066667,0.0042,0.001766667,0.558416667,0.000799967,0.003383333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:17:00,1.0283,0.00025,0.043466667,0.1253,0.123083333,0.0123,0.031683333,0.001016667,0.0042,0.001633333,0.556183333,0.000800033,0.003433333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:18:00,1.025233333,0.000266667,0.043483333,0.124933333,0.123216667,0.012316667,0.03175,0.001016667,0.004216667,0.001516667,0.55365,0.000783333,0.003383333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:19:00,1.025866667,0.00025,0.0435,0.124283333,0.123516667,0.01235,0.03175,0.001016667,0.004233333,0.001566667,0.55445,0.000800033,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:20:00,1.095533333,0.00025,0.043483333,0.123783333,0.123583333,0.01235,0.1515,0.001183333,0.004183333,0.00185,0.5184833329999999,0.0007667,0.003383333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:21:00,0.99885,0.000216667,0.0434,0.123433333,0.1237,0.012416667,0.064383333,0.00105,0.0042,0.001666667,0.498283333,0.0007667,0.0034,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:22:00,0.584066667,1.67e-05,0.043166667,0.12375,0.12415,0.012933333,0.031783333,0.001,0.004233333,0.001616667,0.0997,0.000466733,0.0034,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:23:00,0.568116667,0.0,0.0432,0.123483333,0.12405,0.013,0.031816667,0.001,0.004233333,0.001666667,0.08365,0.00043336700000000004,0.003433333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:24:00,0.5922,0.0,0.043166667,0.123,0.12405,0.013,0.031766667,0.001016667,0.004216667,0.001616667,0.104466667,0.000466633,0.0034,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:25:00,0.6984,0.0,0.043133333,0.122733333,0.1242,0.013066667,0.0318,0.001,0.004233333,0.001666667,0.193866667,0.000533333,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:26:00,0.872033333,1.67e-05,0.043,0.122366667,0.124166667,0.0132,0.031766667,0.001,0.004216667,0.001583333,0.3411,0.000583367,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:27:00,1.318816667,6.67e-05,0.042716667,0.1227,0.1245,0.0135,0.031716667,0.001,0.004216667,0.001583333,0.719433334,0.0007167,0.003433333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:28:00,1.3866,5e-05,0.042716667,0.1224,0.12405,0.013333333,0.031733333,0.001,0.0042,0.001583333,0.789383333,0.000633333,0.003383333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:29:00,1.384583333,5e-05,0.04275,0.121933333,0.12405,0.013383333,0.03175,0.001,0.004216667,0.001616667,0.7893333339999999,0.0006833,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:30:00,1.2114,5e-05,0.042766667,0.121666667,0.123816667,0.01335,0.0318,0.001016667,0.004216667,0.001583333,0.637866666,0.0006167000000000001,0.003383333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:31:00,1.07305,1.67e-05,0.042966667,0.121283333,0.123666667,0.013133333,0.031716667,0.001,0.004216667,0.001566667,0.530983333,0.000550033,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:32:00,0.891583333,0.000166667,0.043516667,0.12125,0.12305,0.012533333,0.031666667,0.001016667,0.004233333,0.001683333,0.42136666700000003,0.0007,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:33:00,0.8999,0.00025,0.043616667,0.036433333,0.123016667,0.012433333,0.031816667,0.001016667,0.00425,0.001616667,0.540433333,0.0010833659999999999,0.003433333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:34:00,0.830633333,0.000233333,0.043583333,0.004733333,0.12325,0.0125,0.031883333,0.001016667,0.004233333,0.00165,0.5101,0.001183366,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:35:00,0.572466667,8.33e-05,0.043483333,0.00495,0.123666667,0.012883333,0.031933333,0.001,0.004266667,0.001583333,0.241183333,0.000933367,0.003433333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:36:00,0.4222,0.0,0.043366667,0.005066667,0.123716667,0.013083333,0.03195,0.001016667,0.00425,0.001683333,0.085183333,0.0008167000000000001,0.00345,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:37:00,0.421366667,1.67e-05,0.04335,0.005433333,0.124066667,0.0131,0.031916667,0.001,0.00425,0.001566667,0.0839,0.0008,0.003433333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:38:00,0.4195,0.0,0.04335,0.0051,0.124016667,0.0131,0.031933333,0.001016667,0.00425,0.001666667,0.08295,0.000816633,0.003433333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:39:00,0.506516667,1.67e-05,0.0434,0.005016667,0.123883333,0.012983333,0.0319,0.001,0.004266667,0.001633333,0.171683334,0.0008333,0.00345,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:40:00,0.6223,0.0001,0.0435,0.004916667,0.123583333,0.012783333,0.031883333,0.001,0.00425,0.0017,0.292916667,0.00095,0.003416667,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:41:00,0.951366667,0.00025,0.043733333,0.004683333,0.123266667,0.012433333,0.109883333,0.001116667,0.004233333,0.001733333,0.563066667,0.0012333669999999998,0.003433333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
2016-01-01 06:42:00,0.981,0.00025,0.043733333,0.005083333,0.123283333,0.012466667,0.105166667,0.001116667,0.004216667,0.00175,0.58935,0.001166667,0.003433333,35.87,0.61,10.0,29.4,1016.25,8.29,0.75,285.0,0.0,23.9,0.0
